name	total	density	dem	gop
"Tioga County, Pennsylvania"	"41,981"	37.03	0.210107	0.745817
"Tioga County, New York"	"51,125"	98.58	0.333333	0.609457
"Tippah County, Mississippi"	"22,232"	48.56	0.197747	0.785519
"Tippecanoe County, Indiana"	"172,780"	345.69	0.439418	0.496011
"Tipton County, Tennessee"	"61,081"	133.26	0.247262	0.722788
"Tipton County, Indiana"	"15,936"	61.17	0.211318	0.744208
"Tishomingo County, Mississippi"	"19,593"	46.18	0.119134	0.856438
"Titus County, Texas"	"32,334"	79.63	0.276591	0.698017
"Todd County, Kentucky"	"12,460"	33.27	0.218403	0.757074
"Todd County, Minnesota"	"24,895"	26.34	0.233004	0.710399
"Todd County, South Dakota"	"9,612"	6.92	0.708235	0.229176
"Tolland County, Connecticut"	"152,691"	372.22	0.498904	0.44102
"Tom Green County, Texas"	"110,224"	72.42	0.239266	0.718455
"Tompkins County, New York"	"101,564"	213.98	0.677007	0.25557
"Tooele County, Utah"	"58,218"	8.39	0.212378	0.512722
"Toole County, Montana"	"5,324"	2.78	0.197721	0.740833
"Toombs County, Georgia"	"27,223"	74.79	0.256697	0.725955
"Torrance County, New Mexico"	"16,383"	4.9	0.2832	0.5912
"Towner County, North Dakota"	"2,246"	2.19	0.26825	0.644679
"Towns County, Georgia"	"10,471"	62.87	0.179304	0.799435
"Traill County, North Dakota"	"8,121"	9.42	0.320652	0.585663
"Transylvania County, North Carolina"	"33,090"	87.42	0.373853	0.598681
"Traverse County, Minnesota"	"3,558"	6.2	0.352317	0.586265
"Travis County, Texas"	"1,024,266"	"1,034.40"	0.662633	0.274048
"Treasure County, Montana"	718	0.73	0.133787	0.793651
"Trego County, Kansas"	"3,001"	3.37	0.132282	0.830021
"Trempealeau County, Wisconsin"	"28,816"	39.31	0.415654	0.54267
"Treutlen County, Georgia"	"6,885"	34.52	0.318519	0.66963
"Trigg County, Kentucky"	"14,339"	32.48	0.23546	0.731157
"Trimble County, Kentucky"	"8,809"	58.09	0.232171	0.731907
"Trinity County, Texas"	"14,585"	21.03	0.192912	0.791876
"Trinity County, California"	"13,786"	4.34	0.397795	0.510814
"Tripp County, South Dakota"	"5,644"	3.5	0.175665	0.786692
"Troup County, Georgia"	"67,044"	161.95	0.372078	0.606482
"Trousdale County, Tennessee"	"7,870"	68.92	0.300127	0.668046
"Trumbull County, Ohio"	"210,312"	340.15	0.447844	0.511858
"Tucker County, West Virginia"	"7,141"	17.05	0.216513	0.738164
"Tulare County, California"	"442,179"	91.66	0.413435	0.533863
"Tulsa County, Oklahoma"	"603,403"	"1,058.14"	0.355549	0.583983
"Tunica County, Mississippi"	"10,778"	23.71	0.744152	0.242564
"Tuolumne County, California"	"55,365"	24.93	0.365542	0.574557
"Turner County, Georgia"	"8,930"	31.29	0.366667	0.617699
"Turner County, South Dakota"	"8,347"	13.53	0.231566	0.707711
"Tuscaloosa County, Alabama"	"194,656"	147.27	0.38853	0.583798
"Tuscarawas County, Ohio"	"92,582"	163.1	0.296722	0.651192
"Tuscola County, Michigan"	"55,729"	69.39	0.286463	0.666017
"Twiggs County, Georgia"	"9,023"	25.18	0.48606	0.50185
"Twin Falls County, Idaho"	"77,230"	40.2	0.214593	0.660427
"Tyler County, Texas"	"21,766"	23.54	0.155979	0.828335
"Tyler County, West Virginia"	"9,208"	35.93	0.139464	0.819387
"Tyrrell County, North Carolina"	"4,407"	11.33	0.414706	0.569412
"Uinta County, Wyoming"	"21,118"	10.15	0.149261	0.764187
"Uintah County, Utah"	"32,588"	7.27	0.077777	0.766592
"Ulster County, New York"	"182,493"	162.33	0.518708	0.427334
"Umatilla County, Oregon"	"75,889"	23.6	0.285878	0.642327
"Unicoi County, Tennessee"	"18,313"	98.37	0.17583	0.790678
"Union County, Illinois"	"17,808"	43.07	0.280597	0.678882
"Union County, South Dakota"	"14,399"	31.27	0.282077	0.669791
"Union County, South Carolina"	"28,961"	56.33	0.391081	0.583933
"Union County, Kentucky"	"15,007"	43.77	0.214366	0.757127
"Union County, Mississippi"	"27,134"	65.29	0.173114	0.805433
"Union County, North Carolina"	"201,292"	318.74	0.32869	0.639648
"Union County, Indiana"	"7,516"	46.62	0.21759	0.744066
"Union County, Florida"	"15,535"	63.78	0.178113	0.802213
"Union County, Ohio"	"52,300"	121.14	0.283798	0.663363
"Union County, Pennsylvania"	"44,947"	142.25	0.352759	0.609483
"Union County, New Mexico"	"4,549"	1.19	0.188389	0.719194
"Union County, New Jersey"	"536,499"	"5,216.07"	0.662817	0.308052
"Union County, Arkansas"	"41,639"	40.07	0.34686	0.624373
"Union County, Georgia"	"21,356"	66.34	0.16297	0.818091
"Union County, Tennessee"	"19,109"	85.48	0.162798	0.8098
"Union County, Iowa"	"12,534"	29.59	0.332871	0.610437
"Union County, Oregon"	"25,748"	12.64	0.258404	0.672122
"Union Parish, Louisiana"	"22,721"	25.91	0.247017	0.731779
"Upshur County, West Virginia"	"24,254"	68.39	0.192048	0.759368
"Upshur County, Texas"	"39,309"	67.43	0.149391	0.829124
"Upson County, Georgia"	"27,153"	83.95	0.317741	0.667155
"Upton County, Texas"	"3,355"	2.7	0.219136	0.741512
"Utah County, Utah"	"516,564"	257.84	0.140498	0.513056
"Uvalde County, Texas"	"26,405"	17.01	0.432296	0.540286
"Val Verde County, Texas"	"48,879"	15.54	0.513505	0.43455
"Valencia County, New Mexico"	"76,569"	71.82	0.395247	0.481718
"Valley County, Idaho"	"9,862"	2.69	0.357637	0.543279
"Valley County, Nebraska"	"4,260"	7.5	0.155157	0.814917
"Valley County, Montana"	"7,369"	1.5	0.229534	0.698705
"Van Buren County, Iowa"	"7,570"	15.62	0.239081	0.715825
"Van Buren County, Arkansas"	"17,295"	24.42	0.21755	0.756856
"Van Buren County, Tennessee"	"5,548"	20.29	0.223004	0.753
"Van Buren County, Michigan"	"76,258"	125.53	0.399181	0.538645
"Van Wert County, Ohio"	"28,744"	70.25	0.196334	0.760306
"Van Zandt County, Texas"	"52,579"	62.4	0.128729	0.850016
"Vance County, North Carolina"	"45,422"	179.17	0.615727	0.369598
"Vanderburgh County, Indiana"	"179,703"	769.69	0.393235	0.561752
"Venango County, Pennsylvania"	"54,984"	81.54	0.266519	0.690351
"Ventura County, California"	"823,318"	446.69	0.55375	0.385746
"Vermilion County, Illinois"	"81,625"	90.86	0.331421	0.623578
"Vermilion Parish, Louisiana"	"57,999"	49.44	0.187898	0.784342
"Vermillion County, Indiana"	"16,212"	63.11	0.301027	0.652539
"Vernon County, Wisconsin"	"29,773"	37.61	0.447474	0.492778
"Vernon County, Missouri"	"21,159"	25.6	0.198927	0.760961
"Vernon Parish, Louisiana"	"52,334"	39.41	0.160224	0.809896
"Victoria County, Texas"	"86,793"	98.39	0.284964	0.684874
"Vigo County, Indiana"	"107,848"	267.41	0.402386	0.55407
"Vilas County, Wisconsin"	"21,430"	25.02	0.354493	0.607225
"Vinton County, Ohio"	"13,435"	32.58	0.246987	0.704432
"Virginia Beach city, Virginia"	"437,994"	"1,758.90"	0.446508	0.490988
"Volusia County, Florida"	"494,593"	449.21	0.417946	0.548447
"Wabash County, Illinois"	"11,947"	53.51	0.212144	0.747686
"Wabash County, Indiana"	"32,888"	79.74	0.224972	0.731942
"Wabasha County, Minnesota"	"21,676"	41.45	0.32863	0.594101
"Wabaunsee County, Kansas"	"7,053"	8.88	0.231437	0.705988
"Wadena County, Minnesota"	"13,843"	25.81	0.24427	0.701625
"Wagoner County, Oklahoma"	"73,085"	130.15	0.214779	0.735038
"Wahkiakum County, Washington"	"3,978"	15.1	0.353193	0.569224
"Wake County, North Carolina"	"900,993"	"1,078.75"	0.58393	0.378923
"Wakulla County, Florida"	"30,776"	50.75	0.283368	0.684763
"Waldo County, Maine"	"38,786"	53.14	0.461423	0.458595
"Walker County, Texas"	"67,861"	86.54	0.30915	0.65427
"Walker County, Alabama"	"67,023"	84.71	0.153404	0.827822
"Walker County, Georgia"	"68,756"	154.03	0.175989	0.791094
"Walla Walla County, Washington"	"58,781"	46.28	0.382899	0.546455
"Wallace County, Kansas"	"1,485"	1.63	0.057766	0.912709
"Waller County, Texas"	"43,205"	84.15	0.343643	0.629674
"Wallowa County, Oregon"	"7,008"	2.23	0.262629	0.676323
"Walsh County, North Dakota"	"11,119"	8.67	0.256659	0.658376
"Walthall County, Mississippi"	"15,443"	38.23	0.418853	0.570993
"Walton County, Florida"	"55,043"	53.05	0.204446	0.765666
"Walton County, Georgia"	"83,768"	257.21	0.204799	0.769153
"Walworth County, Wisconsin"	"102,228"	184.15	0.369903	0.570457
"Walworth County, South Dakota"	"5,438"	7.67	0.184497	0.765442
"Wapello County, Iowa"	"35,625"	82.5	0.372833	0.580822
"Ward County, Texas"	"10,658"	12.75	0.228538	0.744506
"Ward County, North Dakota"	"61,675"	30.63	0.215629	0.692491
"Ware County, Georgia"	"36,312"	40.69	0.282798	0.700247
"Warren County, Pennsylvania"	"41,815"	47.29	0.273945	0.682705
"Warren County, Georgia"	"5,834"	20.52	0.563036	0.424957
"Warren County, New York"	"65,707"	75.79	0.41229	0.518137
"Warren County, Missouri"	"32,513"	75.86	0.248319	0.704618
"Warren County, Virginia"	"37,575"	176.02	0.290315	0.661121
"Warren County, North Carolina"	"20,972"	48.95	0.658698	0.326188
"Warren County, New Jersey"	"108,692"	304.53	0.350749	0.606767
"Warren County, Ohio"	"212,693"	529.99	0.289145	0.664721
"Warren County, Mississippi"	"48,773"	82.88	0.465795	0.51512
"Warren County, Indiana"	"8,508"	23.33	0.214085	0.738964
"Warren County, Illinois"	"17,707"	32.65	0.387403	0.554156
"Warren County, Tennessee"	"39,839"	92.08	0.260597	0.702912
"Warren County, Iowa"	"46,225"	81.12	0.38531	0.548856
"Warren County, Kentucky"	"113,792"	210.1	0.350421	0.592222
"Warrick County, Indiana"	"59,689"	155.11	0.306866	0.646189
"Wasatch County, Utah"	"23,530"	20.02	0.252723	0.504538
"Wasco County, Oregon"	"25,213"	10.59	0.411875	0.508488
"Waseca County, Minnesota"	"19,136"	45.2	0.296273	0.622925
"Washakie County, Wyoming"	"8,533"	3.81	0.143203	0.78358
"Washburn County, Wisconsin"	"15,911"	19.96	0.362402	0.596534
"Washington County, Idaho"	"10,198"	7.02	0.174225	0.73709
"Washington County, Wisconsin"	"131,887"	306.21	0.273509	0.678449
"Washington County, Texas"	"33,718"	55.83	0.229267	0.742117
"Washington County, Minnesota"	"238,136"	619.69	0.469648	0.451048
"Washington County, North Carolina"	"13,228"	38	0.570728	0.418643
"Washington County, Kansas"	"5,799"	6.48	0.141203	0.797908
"Washington County, Mississippi"	"51,137"	70.56	0.675794	0.311646
"Washington County, Kentucky"	"11,717"	39.42	0.252624	0.71393
"Washington County, Pennsylvania"	"207,820"	242.5	0.355212	0.607984
"Washington County, Utah"	"138,115"	56.92	0.166678	0.688176
"Washington County, Oklahoma"	"50,976"	122.7	0.22726	0.711906
"Washington County, Colorado"	"4,814"	1.91	0.106721	0.843427
"Washington County, Arkansas"	"203,065"	215.58	0.413241	0.517165
"Washington County, Florida"	"24,896"	42.72	0.202889	0.774408
"Washington County, Rhode Island"	"126,979"	385.68	0.522304	0.421976
"Washington County, Oregon"	"529,710"	731.41	0.593956	0.32712
"Washington County, Ohio"	"61,778"	97.75	0.270454	0.686431
"Washington County, Illinois"	"14,716"	26.16	0.196041	0.75461
"Washington County, Vermont"	"59,534"	86.63	0.648915	0.278949
"Washington County, Maine"	"32,856"	12.82	0.38396	0.545746
"Washington County, Missouri"	"25,195"	33.16	0.207565	0.759457
"Washington County, New York"	"63,216"	76.06	0.367751	0.570064
"Washington County, Georgia"	"21,187"	31.23	0.49715	0.491332
"Washington County, Virginia"	"54,876"	97.82	0.21575	0.750885
"Washington County, Alabama"	"17,581"	16.28	0.278615	0.710198
"Washington County, Indiana"	"28,262"	55.01	0.232595	0.72408
"Washington County, Iowa"	"21,704"	38.16	0.363821	0.57003
"Washington County, Maryland"	"147,430"	322.05	0.316033	0.639575
"Washington County, Nebraska"	"20,234"	51.89	0.246221	0.696712
"Washington County, Tennessee"	"122,979"	376.7	0.26316	0.691729
"Washington Parish, Louisiana"	"47,168"	70.45	0.305553	0.674041
"Washita County, Oklahoma"	"11,629"	11.59	0.127053	0.832109
"Washoe County, Nevada"	"421,407"	66.86	0.463642	0.451682
"Washtenaw County, Michigan"	"344,791"	488.4	0.683891	0.268882
"Watauga County, North Carolina"	"51,079"	163.42	0.485001	0.469985
"Watonwan County, Minnesota"	"11,211"	25.78	0.364917	0.55683
"Waukesha County, Wisconsin"	"389,891"	709.44	0.339516	0.610962
"Waupaca County, Wisconsin"	"52,410"	70.09	0.325723	0.628182
"Waushara County, Wisconsin"	"24,496"	39.12	0.317866	0.641167
"Wayne County, West Virginia"	"42,481"	83.96	0.221088	0.734549
"Wayne County, Michigan"	"1,820,584"	"2,974.42"	0.667795	0.295194
"Wayne County, Pennsylvania"	"52,822"	72.8	0.286072	0.682719
"Wayne County, New York"	"93,772"	155.3	0.338215	0.59935
"Wayne County, Illinois"	"16,760"	23.48	0.126938	0.843387
"Wayne County, Georgia"	"30,099"	46.9	0.196511	0.785177
"Wayne County, Utah"	"2,778"	1.13	0.192199	0.680142
"Wayne County, Ohio"	"114,520"	206.37	0.302163	0.651329
"Wayne County, Iowa"	"6,403"	12.19	0.246149	0.708319
"Wayne County, North Carolina"	"122,623"	221.71	0.43192	0.549133
"Wayne County, Kentucky"	"20,813"	45.43	0.179144	0.797446
"Wayne County, Missouri"	"13,521"	17.81	0.164866	0.808644
"Wayne County, Indiana"	"68,917"	171.55	0.325396	0.626706
"Wayne County, Tennessee"	"17,021"	23.19	0.122732	0.861691
"Wayne County, Mississippi"	"20,747"	25.59	0.366373	0.624816
"Wayne County, Nebraska"	"9,595"	21.66	0.22139	0.715241
"Waynesboro city, Virginia"	"21,006"	"1,396.77"	0.412772	0.526443
"Weakley County, Tennessee"	"35,021"	60.34	0.228416	0.742228
"Webb County, Texas"	"250,304"	74.46	0.743788	0.227654
"Weber County, Utah"	"231,236"	401.39	0.272397	0.472026
"Webster County, Missouri"	"36,202"	61.09	0.190114	0.768664
"Webster County, Mississippi"	"10,253"	24.36	0.199244	0.786027
"Webster County, Georgia"	"2,799"	13.38	0.422801	0.56553
"Webster County, West Virginia"	"9,154"	16.54	0.187479	0.772927
"Webster County, Kentucky"	"13,621"	41.03	0.213646	0.757581
"Webster County, Nebraska"	"3,812"	6.63	0.181387	0.782454
"Webster County, Iowa"	"38,013"	53.12	0.365044	0.582922
"Webster Parish, Louisiana"	"41,207"	69.49	0.345039	0.636053
"Weld County, Colorado"	"252,825"	63.41	0.342843	0.567172
"Wells County, North Dakota"	"4,207"	3.31	0.178146	0.76233
"Wells County, Indiana"	"27,636"	75.08	0.196982	0.761945
"West Baton Rouge Parish, Louisiana"	"23,788"	123.64	0.423446	0.544925
"West Carroll Parish, Louisiana"	"11,604"	32.27	0.150242	0.834209
"West Feliciana Parish, Louisiana"	"15,625"	38.75	0.387547	0.584684
"Westchester County, New York"	"949,113"	"2,204.69"	0.649052	0.321377
"Westmoreland County, Virginia"	"17,454"	76.09	0.449041	0.522374
"Westmoreland County, Pennsylvania"	"365,169"	355.38	0.327424	0.640624
"Weston County, Wyoming"	"7,208"	3.01	0.088182	0.869226
"Wetzel County, West Virginia"	"16,583"	46.31	0.217735	0.720562
"Wexford County, Michigan"	"32,735"	57.94	0.290333	0.654493
"Wharton County, Texas"	"41,280"	38.01	0.288162	0.69008
"Whatcom County, Washington"	"201,140"	95.47	0.548885	0.37189
"Wheatland County, Montana"	"2,168"	1.52	0.19206	0.748927
"Wheeler County, Oregon"	"1,441"	0.84	0.193182	0.736111
"Wheeler County, Texas"	"5,410"	5.92	0.084128	0.90503
"Wheeler County, Nebraska"	818	1.42	0.135076	0.821351
"Wheeler County, Georgia"	"7,421"	25.11	0.307326	0.676023
"White County, Indiana"	"24,643"	48.79	0.258837	0.688043
"White County, Illinois"	"14,665"	29.64	0.193717	0.773632
"White County, Georgia"	"27,144"	112.78	0.142044	0.828392
"White County, Tennessee"	"25,841"	68.6	0.188421	0.783245
"White County, Arkansas"	"77,076"	74.46	0.187862	0.766384
"White Pine County, Nevada"	"10,030"	1.13	0.187384	0.721707
"Whiteside County, Illinois"	"58,498"	85.49	0.436533	0.499683
"Whitfield County, Georgia"	"102,599"	353.23	0.261017	0.708583
"Whitley County, Indiana"	"33,292"	99.21	0.217509	0.731059
"Whitley County, Kentucky"	"35,637"	81.39	0.150163	0.821794
"Whitman County, Washington"	"44,776"	20.74	0.455228	0.450363
"Wibaux County, Montana"	"1,017"	1.14	0.103189	0.863039
"Wichita County, Kansas"	"2,234"	3.11	0.148822	0.819058
"Wichita County, Texas"	"131,500"	209.47	0.230844	0.72822
"Wicomico County, Maryland"	"98,733"	263.68	0.421647	0.537989
"Wilbarger County, Texas"	"13,535"	13.94	0.196781	0.772007
"Wilcox County, Alabama"	"11,670"	13.13	0.710254	0.284988
"Wilcox County, Georgia"	"9,255"	24.5	0.286579	0.705012
"Wilkes County, Georgia"	"10,593"	22.56	0.412528	0.57472
"Wilkes County, North Carolina"	"69,340"	91.93	0.21385	0.765562
"Wilkin County, Minnesota"	"6,576"	8.76	0.272339	0.649283
"Wilkinson County, Georgia"	"9,563"	21.38	0.442703	0.54537
"Wilkinson County, Mississippi"	"9,878"	14.57	0.677048	0.31265
"Will County, Illinois"	"677,560"	809.6	0.502491	0.445778
"Willacy County, Texas"	"22,134"	37.48	0.672176	0.303227
"Williams County, North Dakota"	"22,398"	10.78	0.137441	0.800782
"Williams County, Ohio"	"37,642"	89.42	0.2531	0.691109
"Williamsburg city, Virginia"	"14,068"	"1,559.29"	0.690072	0.254977
"Williamsburg County, South Carolina"	"34,423"	36.85	0.661107	0.323144
"Williamson County, Tennessee"	"183,182"	314.42	0.296008	0.651003
"Williamson County, Texas"	"422,679"	377.96	0.420159	0.518786
"Williamson County, Illinois"	"66,357"	157.94	0.271752	0.684329
"Wilson County, Kansas"	"9,409"	16.49	0.157955	0.788914
"Wilson County, Texas"	"42,918"	53.4	0.248767	0.726616
"Wilson County, Tennessee"	"113,993"	199.7	0.255055	0.698291
"Wilson County, North Carolina"	"81,234"	220.64	0.519432	0.463118
"Winchester city, Virginia"	"26,203"	"2,838.06"	0.488084	0.45262
"Windham County, Connecticut"	"118,428"	230.89	0.429481	0.507623
"Windham County, Vermont"	"44,513"	56.68	0.677982	0.258238
"Windsor County, Vermont"	"56,670"	58.46	0.630354	0.309141
"Winkler County, Texas"	"7,110"	8.45	0.224239	0.749066
"Winn Parish, Louisiana"	"15,313"	16.12	0.258009	0.723147
"Winnebago County, Iowa"	"10,866"	27.13	0.33584	0.601189
"Winnebago County, Illinois"	"295,266"	575.16	0.465331	0.477072
"Winnebago County, Wisconsin"	"166,994"	384.35	0.431402	0.505833
"Winneshiek County, Iowa"	"21,056"	30.52	0.46697	0.47535
"Winona County, Minnesota"	"51,461"	82.18	0.439657	0.4689
"Winston County, Mississippi"	"19,198"	31.61	0.430738	0.555695
"Winston County, Alabama"	"24,484"	39.94	0.084934	0.899561
"Wirt County, West Virginia"	"5,717"	24.59	0.158921	0.789627
"Wise County, Texas"	"59,127"	65.38	0.138356	0.837557
"Wise County, Virginia"	"41,452"	102.81	0.179241	0.799346
"Wolfe County, Kentucky"	"7,355"	33.11	0.285877	0.68489
"Wood County, Texas"	"41,964"	65.04	0.140727	0.840985
"Wood County, Ohio"	"125,488"	203.32	0.424487	0.50948
"Wood County, Wisconsin"	"74,749"	94.25	0.377387	0.570163
"Wood County, West Virginia"	"86,956"	237.42	0.236187	0.713864
"Woodbury County, Iowa"	"102,172"	117.06	0.375049	0.573615
"Woodford County, Illinois"	"38,664"	73.26	0.261385	0.679767
"Woodford County, Kentucky"	"24,939"	132.1	0.365985	0.56817
"Woodruff County, Arkansas"	"7,260"	12.37	0.438039	0.527059
"Woods County, Oklahoma"	"8,878"	6.9	0.142156	0.803547
"Woodson County, Kansas"	"3,309"	6.65	0.190141	0.748592
"Woodward County, Oklahoma"	"20,081"	16.16	0.115014	0.835732
"Worcester County, Maryland"	"51,454"	109.88	0.343475	0.622189
"Worcester County, Massachusetts"	"798,552"	528.57	0.517429	0.412466
"Worth County, Iowa"	"7,598"	18.99	0.361243	0.579459
"Worth County, Georgia"	"21,679"	37.99	0.24377	0.743286
"Worth County, Missouri"	"2,171"	8.14	0.186424	0.772467
"Wright County, Iowa"	"13,229"	22.79	0.3177	0.637082
"Wright County, Minnesota"	"124,700"	188.52	0.294068	0.625763
"Wright County, Missouri"	"18,815"	27.6	0.1442	0.828964
"Wyandot County, Ohio"	"22,615"	55.58	0.238938	0.706618
"Wyandotte County, Kansas"	"157,505"	"1,038.95"	0.61824	0.326964
"Wyoming County, Pennsylvania"	"28,276"	71.17	0.287727	0.674424
"Wyoming County, New York"	"42,155"	71.12	0.220209	0.729975
"Wyoming County, West Virginia"	"23,796"	47.64	0.135869	0.83583
"Wythe County, Virginia"	"29,235"	63.3	0.208679	0.758038
"Yadkin County, North Carolina"	"38,406"	114.7	0.18098	0.796254
"Yakima County, Washington"	"243,231"	56.63	0.393937	0.547576
"Yalobusha County, Mississippi"	"12,678"	27.14	0.424893	0.555629
"Yamhill County, Oregon"	"99,193"	138.56	0.413046	0.500687
"Yancey County, North Carolina"	"17,818"	57	0.324327	0.649164
"Yankton County, South Dakota"	"22,438"	43.05	0.343282	0.587978
"Yates County, New York"	"25,348"	74.96	0.358663	0.577159
"Yavapai County, Arizona"	"211,033"	25.98	0.320166	0.634426
"Yazoo County, Mississippi"	"28,065"	30.41	0.5278	0.461787
"Yell County, Arkansas"	"22,185"	23.86	0.230396	0.719987
"Yellow Medicine County, Minnesota"	"10,438"	13.75	0.29012	0.643823
"Yellowstone County, Montana"	"147,972"	56.19	0.326509	0.59799
"Yoakum County, Texas"	"7,879"	9.85	0.185298	0.781644
"Yolo County, California"	"200,849"	197.94	0.680718	0.260316
